0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,y
1.110677684054092,-2.9581838125431936,0.8135810524446234,-0.09024288144032204,0.4670973187064833,-1.184951941226075,-1.4839790594674176,0.4936824672267069,0.4301429743153713,1.2962567097480018,3.168134641606709,-1.1429425463832155,-2.013824756281078,0.2753962341432087,-0.15410329287173052,1.1561481410176657,0.17118714374566293,-1.9992912085560648,-0.947530740972112,-0.6414157900234342,0.6259320959729026,0.18609302087593527,0.1309792060255633,0.913711652342591,0.42262861719256595,1.2530582102439143,0.5085353176271308,0.22352376254153686,1.134768614866765,-2.07831610692162,-1.116064176071895,0.11833021889820218,1.3698682233619108,1.1760109851977065,1.0668963530432352,-2.4453779160585043,-0.6208380738957768,0.14449715125266552,1.451926632314722,-2.2718666387497075,2
-0.2462744114175397,2.0447162451374417,1.4268594756074582,-1.3047857514585275,-0.9537500180120364,1.2531514008522797,-0.46932818131755216,3.238206633539491,0.4683579229637297,0.11842454599139433,5.572221689121944,-1.1247276394199412,-0.3906403152194575,-1.8973773305228165,1.4596920967012121,-2.8995635826112647,-1.5530369295124498,-1.354427131985291,-0.7469903782071803,-0.3913304052288644,-2.990601448204536,-1.4485810468269544,2.5486987251857345,0.4935884858741925,-1.402000623428112,0.6004330767310017,-0.39328413661381123,0.9046574819098411,0.8759903825792899,-1.5264951396942594,0.12996187156911543,1.1103071757481227,0.4242911326544627,1.0311304346805235,2.4792150020036376,-3.380247275968664,2.2552344057818585,-3.170136642979446,1.2160517252284404,-2.4170873519292324,1
-0.5789517573489231,0.6564501396109288,2.431752377494073,-0.05883285413152221,3.130720517049155,-0.07782143613647309,-0.49419002306691273,-7.103768815755012,-1.1497074728974057,0.5989963416842641,0.5577526458350907,0.7034921482250248,0.6419471294437011,-0.8963675478251808,-3.989393533166295,1.8725286001812607,-0.8246503402906875,-4.129046842786909,0.9625025919532985,0.15140739607201872,-0.39828303354254857,0.23425926445676556,-1.8229377960465851,-0.4486956826194842,0.7445863984731299,1.1655948951441282,-0.19360951103550808,0.8533489773401466,0.19112423383639218,6.7232484112736435,0.2177182010871666,-0.270267604363889,0.11758862988720224,-0.2209317249396126,4.928960836848006,4.585218205604704,0.8666830446243037,-3.2138724481738525,0.28384456730273677,0.32156832995355944,0
1.9799483682905985,0.3722583667632742,-0.139464990202663,-0.06068543320192063,0.9563397149577886,0.5617110279184433,0.9790358254675168,-0.6018135470453699,-0.47869638100794565,-1.865839755203436,0.0645650938379583,1.4876884464035136,0.9078606377044912,0.186161955581734,-0.3942280970795027,0.41554185765002866,-0.8715105943331573,-0.07242166256110306,-1.2265605799019654,0.9120236709883057,-0.022677525487341064,0.8494562551043311,-0.7810379803347626,0.08434103219821125,-0.09362131907061147,-0.1858056100997783,-1.1536593514265687,0.028468940438410424,2.096161276050951,1.5407288734981976,0.4855939200440023,0.017414248998230967,-0.6700905738180335,-0.9086522819154584,1.1308720302311093,0.5310628522796059,-0.2667510653989333,-0.222174920725782,-0.6431539972011118,-0.6990984196205051,1
-0.4908839576607589,-0.9370921556122218,1.7533365894698876,-2.449367245746461,0.12237787551295834,-1.1081871079384624,0.2979615561644564,-0.96006247996815,-1.4991797179007504,-2.562767861861198,2.820500686916698,-0.41420500115789877,0.46948021799230283,0.48145410581314085,-0.765111955715749,0.044096931781577135,-0.5961257790468361,-2.6238927149040494,-0.8655628263964125,-0.5706986705310843,-0.23886439117963779,-0.21177712926787717,0.8177009603946656,1.568146705571757,-1.0692089250694312,0.012341950638256983,-0.8021844392180603,-1.564183402338887,-1.1648085578602692,-0.453897307004593,-0.36442685161106286,1.1965267866828837,1.2534428230776133,-0.3797257893254545,1.6342307930068025,-0.7314408360564479,0.8711294992334734,-1.6147282488053638,-1.4747960267817681,-0.711148995719087,1
0.7841701737244763,-1.1500573236207283,-1.3485502605982433,0.22884920809590747,1.0324022290328054,0.5410509840616632,0.12255515695077152,2.5839177879707695,0.8292235856371121,1.5301720552205211,2.121111320446493,0.13074385901824978,-0.9934335991331157,0.028872480174467825,1.116257198138258,0.7779813992845692,-1.4233367948813866,0.8232857473912337,1.3686234226985106,0.7665037670055789,-1.67963549770663,-0.8003406320359496,-0.9095802931711985,-0.879870404710092,-0.03951654223156102,-0.6945031613848099,0.5205607958438698,1.4356771037997966,-0.8363384996646277,-0.687706506283388,0.28945107285065863,-0.7244397601032758,0.7463165225591263,1.3519573053984584,1.295570051121078,-2.8297448652907677,-1.526549617675717,1.001405750994482,-0.5156340340803272,-3.5040546031547337,1
-0.24633528117984818,1.4770654246243917,0.5578302688590266,0.3576613666310894,0.5521052454413748,-1.4222296495062072,1.1188945979306693,-0.2843895748889583,0.07225204823791581,-0.2589387965783906,0.11852478597489428,-0.02439856723615665,-0.5151708990920177,-2.301471717669987,-0.2996205453098311,-0.6267137062201392,1.267960487103089,-0.21637515525865286,-0.17167365392478334,1.7873464144298254,0.6832124040010689,-0.4268041949352576,-0.10715772080766979,-0.8208789224096867,-1.4384111667945592,1.0984848760518187,2.0578111770977623,-0.1878594010087195,0.9065441571099638,1.275803648908836,0.43945269045799057,-0.1265188969539503,1.3902553275119895,0.06450597286257172,0.8040694161440183,0.8926936350364488,0.615278885202227,-0.8138285079038253,1.2744284266875814,-0.19361406172346762,0
0.08497296263582721,-0.19093756532790285,-1.3109415033383973,1.3339981858769252,-1.845692135286871,-0.09512487755346981,0.087204992037267,-4.022276477103368,0.02250038824543957,-0.2606083323339582,-0.540813663733939,0.00022394799578804667,-1.8825207514674638,-1.0878930121092583,-0.7277856393742569,0.7570250583954025,-0.9621412281903847,-0.5033898177625732,0.13549137231676192,-1.008106506760428,-0.9857330334274744,-0.7057555622271979,0.9268343498735441,-0.6842421805152435,-0.39167060950403243,1.5413211448013207,0.7637997723632599,-1.4873744464039769,0.07468584263688564,2.869557830046508,-1.1310686299349713,0.49200405410295983,-0.7737805788906578,0.7777350472478546,1.527236856125764,0.8973991381678544,0.6795242050533226,-2.4493128526763965,1.2473036506646777,3.575160874746046,1
-1.4903498074607975,1.6351157758137052,-0.8404824599921967,-0.8752092007787461,-0.9871262633852879,1.3191010274459878,0.6092851164158597,4.372254183933802,-1.7685856699134812,0.3589099814126859,0.38547189310053254,0.023166080062098828,0.7272793759371594,0.22384668977965672,2.2045700325601807,-2.017564815202637,-0.9869126270033162,2.256115132641102,0.044447918775506724,1.1316785370012177,0.7328418069976331,1.3328017304760988,0.9111037983885806,1.4259103323213609,-0.318403574054093,-0.7809752928442871,-1.0257935849257411,2.348018508653876,-0.21150200685020693,-2.348677839887679,-0.07206421050051394,-0.016073886162074582,0.5950088021082799,0.18161521479442014,-1.4899741565968507,-2.053708116004002,0.21804084282943534,0.770268189014132,1.042746632841343,-1.0869946770058438,2
1.6943254502691631,-1.677270431835617,-1.7751811176070258,1.0874105536366991,1.394209994910165,-1.0330850504554903,-0.2941291413292626,-3.254777581028401,0.03927964539483577,0.10336019866256024,-1.4390294751738895,-1.315690890463473,-0.4846759649386037,-0.8353619466176428,-1.240955917399824,2.884859008709743,-0.571904892245483,0.1595131459256386,0.7998134003257217,-0.6105347675728249,0.3149284684444221,-1.249777316419508,-2.182966587486386,0.14409288329451225,2.1140533253519385,0.3562800497416076,0.1131674594287368,-1.067073216070822,1.1338473668809983,3.44936216884547,0.47968494054761335,1.2274590311548499,0.7036132840768452,-0.34780516463983596,1.7161059866568333,1.254493124139651,-1.8394930468273285,0.5193009307238075,-1.5865975613210967,0.13765045943951404,2
